,kyon_nums,captured_kyons,dead_kyons,born_kyons,increase
0,30,0,0,0,0
1,30,0,0,0,0
2,30,0,0,0,0
3,30,0,0,0,0
4,30,0,0,0,0
5,30,0,0,0,0
6,30,0,0,0,0
7,30,0,0,0,0
8,30,0,0,0,0
9,30,0,0,0,0
10,30,0,0,0,0
11,30,0,0,0,0
12,30,0,0,0,0
13,30,0,0,0,0
14,30,0,0,0,0
15,30,0,0,0,0
16,30,0,0,0,0
17,30,0,0,0,0
18,30,0,0,0,0
19,30,0,0,0,0
20,30,0,0,0,0
21,30,0,0,0,0
22,30,0,0,0,0
23,30,0,0,0,0
24,30,0,0,0,0
25,30,0,0,0,0
26,30,0,0,0,0
27,30,0,0,0,0
28,30,0,0,0,0
29,30,0,0,0,0
30,30,0,0,0,0
31,30,0,0,0,0
32,30,0,0,0,0
33,30,0,0,0,0
34,30,0,0,0,0
35,30,0,0,0,0
36,30,0,0,0,0
37,30,0,0,0,0
38,30,0,0,0,0
39,30,0,0,0,0
40,30,0,0,0,0
41,30,0,0,0,0
42,30,0,0,0,0
43,30,0,0,0,0
44,30,0,0,0,0
45,30,0,0,0,0
46,30,0,0,0,0
47,30,0,0,0,0
48,30,0,0,0,0
49,30,0,0,0,0
50,30,0,0,0,0
51,30,0,0,0,0
52,30,0,0,0,0
53,30,0,0,0,0
54,30,0,0,0,0
55,30,0,0,0,0
56,30,0,0,0,0
57,30,0,0,0,0
58,30,0,0,0,0
59,30,0,0,0,0
60,30,0,0,0,0
61,30,0,0,0,0
62,30,0,0,0,0
63,30,0,0,0,0
64,30,0,0,0,0
65,30,0,0,0,0
66,30,0,0,0,0
67,30,0,0,0,0
68,30,0,0,0,0
69,30,0,0,0,0
70,30,0,0,0,0
71,30,0,0,0,0
72,30,0,0,0,0
73,30,0,0,0,0
74,30,0,0,0,0
75,30,0,0,0,0
76,30,0,0,0,0
77,30,0,0,0,0
78,30,0,0,0,0
79,30,0,0,0,0
80,30,0,0,0,0
81,30,0,0,0,0
82,30,0,0,0,0
83,30,0,0,0,0
84,30,0,0,0,0
