,Unnamed: 0,kyon_nums,captured_kyons,dead_kyons,born_kyons,increase
60,60.0,60.0,0.0,0.0,0.0,0.0
61,61.0,60.0,0.0,0.0,0.0,0.0
62,62.0,60.0,0.0,0.0,0.0,0.0
63,63.0,60.0,0.0,0.0,0.0,0.0
64,64.0,60.0,0.0,0.0,0.0,0.0
65,65.0,60.0,0.0,0.0,0.0,0.0
66,66.0,60.0,0.0,0.0,0.0,0.0
67,67.0,60.0,0.0,0.0,0.0,0.0
68,68.0,60.0,0.0,0.0,0.0,0.0
69,69.0,60.0,0.0,0.0,0.0,0.0
70,70.0,60.0,0.0,0.0,0.0,0.0
71,71.0,60.0,0.0,0.0,0.0,0.0
72,72.0,60.0,0.0,0.0,0.0,0.0
73,73.0,60.0,0.0,0.0,0.0,0.0
74,74.0,60.0,0.0,0.0,0.0,0.0
75,75.0,60.0,0.0,0.0,0.0,0.0
76,76.0,60.0,0.0,0.0,0.0,0.0
77,77.0,60.0,0.0,0.0,0.0,0.0
78,78.0,60.0,0.0,0.0,0.0,0.0
79,79.0,60.0,0.0,0.0,0.0,0.0
80,80.0,60.0,0.0,0.0,0.0,0.0
81,81.0,60.0,0.0,0.0,0.0,0.0
82,82.0,60.0,0.0,0.0,0.0,0.0
83,83.0,60.0,0.0,0.0,0.0,0.0
84,84.0,60.0,0.0,0.0,0.0,0.0
85,85.0,59.9,0.0,0.1,0.0,-0.1
86,86.0,59.9,0.0,0.0,0.0,0.0
87,87.0,59.9,0.0,0.0,0.0,0.0
88,88.0,59.9,0.0,0.0,0.0,0.0
89,89.0,59.9,0.0,0.0,0.0,0.0
90,90.0,59.9,0.0,0.0,0.0,0.0
91,91.0,59.9,0.0,0.0,0.0,0.0
92,92.0,59.9,0.0,0.0,0.0,0.0
93,93.0,59.9,0.0,0.0,0.0,0.0
94,94.0,59.9,0.0,0.0,0.0,0.0
95,95.0,59.9,0.0,0.0,0.0,0.0
96,96.0,59.9,0.0,0.0,0.0,0.0
97,97.0,59.9,0.0,0.0,0.0,0.0
98,98.0,59.9,0.0,0.0,0.0,0.0
99,99.0,59.9,0.0,0.0,0.0,0.0
100,100.0,59.9,0.0,0.0,0.0,0.0
101,101.0,59.9,0.0,0.0,0.0,0.0
102,102.0,59.9,0.0,0.0,0.0,0.0
103,103.0,59.9,0.0,0.0,0.0,0.0
104,104.0,59.9,0.0,0.0,0.0,0.0
105,105.0,59.9,0.0,0.0,0.0,0.0
106,106.0,59.9,0.0,0.0,0.0,0.0
107,107.0,59.9,0.0,0.0,0.0,0.0
108,108.0,59.9,0.0,0.0,0.0,0.0
109,109.0,59.9,0.0,0.0,0.0,0.0
110,110.0,59.9,0.0,0.0,0.0,0.0
111,111.0,59.9,0.0,0.0,0.0,0.0
112,112.0,59.9,0.0,0.0,0.0,0.0
113,113.0,59.9,0.0,0.0,0.0,0.0
114,114.0,59.9,0.0,0.0,0.0,0.0
115,115.0,59.9,0.0,0.0,0.0,0.0
116,116.0,59.9,0.0,0.0,0.0,0.0
117,117.0,59.9,0.0,0.0,0.0,0.0
118,118.0,59.9,0.0,0.0,0.0,0.0
119,119.0,59.9,0.0,0.0,0.0,0.0
120,120.0,59.9,0.0,0.0,0.0,0.0
121,121.0,59.9,0.0,0.0,0.0,0.0
122,122.0,59.9,0.0,0.0,0.0,0.0
123,123.0,59.9,0.0,0.0,0.0,0.0
124,124.0,59.9,0.0,0.0,0.0,0.0
125,125.0,59.9,0.0,0.0,0.0,0.0
126,126.0,59.9,0.0,0.0,0.0,0.0
127,127.0,59.9,0.0,0.0,0.0,0.0
128,128.0,59.9,0.0,0.0,0.0,0.0
129,129.0,59.9,0.0,0.0,0.0,0.0
130,130.0,59.9,0.0,0.0,0.0,0.0
131,131.0,59.9,0.0,0.0,0.0,0.0
132,132.0,59.9,0.0,0.0,0.0,0.0
133,133.0,59.9,0.0,0.0,0.0,0.0
134,134.0,59.9,0.0,0.0,0.0,0.0
135,135.0,59.9,0.0,0.0,0.0,0.0
136,136.0,59.9,0.0,0.0,0.0,0.0
137,137.0,59.9,0.0,0.0,0.0,0.0
138,138.0,59.9,0.0,0.0,0.0,0.0
139,139.0,59.9,0.0,0.0,0.0,0.0
140,140.0,59.9,0.0,0.0,0.0,0.0
141,141.0,59.9,0.0,0.0,0.0,0.0
142,142.0,59.9,0.0,0.0,0.0,0.0
143,143.0,59.9,0.0,0.0,0.0,0.0
144,144.0,59.9,0.0,0.0,0.0,0.0
145,145.0,59.9,0.0,0.0,0.0,0.0
146,146.0,59.9,0.0,0.0,0.0,0.0
147,147.0,59.9,0.0,0.0,0.0,0.0
148,148.0,59.9,0.0,0.0,0.0,0.0
149,149.0,60.0,0.0,0.0,0.1,0.1
150,150.0,60.2,0.0,0.0,0.2,0.2
151,151.0,60.2,0.0,0.0,0.0,0.0
152,152.0,60.3,0.0,0.0,0.1,0.1
153,153.0,60.3,0.0,0.0,0.0,0.0
154,154.0,60.4,0.0,0.0,0.1,0.1
155,155.0,60.4,0.0,0.0,0.0,0.0
156,156.0,60.5,0.0,0.0,0.1,0.1
157,157.0,60.5,0.0,0.0,0.0,0.0
158,158.0,60.5,0.0,0.0,0.0,0.0
159,159.0,60.8,0.0,0.0,0.3,0.3
160,160.0,61.0,0.0,0.0,0.2,0.2
161,161.0,61.1,0.0,0.0,0.1,0.1
162,162.0,61.3,0.0,0.0,0.2,0.2
163,163.0,61.3,0.0,0.0,0.0,0.0
164,164.0,61.3,0.0,0.0,0.0,0.0
165,165.0,61.3,0.0,0.0,0.0,0.0
166,166.0,61.4,0.0,0.0,0.1,0.1
167,167.0,61.5,0.0,0.0,0.1,0.1
168,168.0,61.7,0.0,0.0,0.2,0.2
169,169.0,61.7,0.0,0.0,0.0,0.0
170,170.0,62.0,0.0,0.0,0.3,0.3
171,171.0,62.0,0.0,0.0,0.0,0.0
172,172.0,62.2,0.0,0.0,0.2,0.2
173,173.0,62.4,0.0,0.0,0.2,0.2
174,174.0,62.5,0.0,0.0,0.1,0.1
175,175.0,62.7,0.0,0.0,0.2,0.2
176,176.0,62.7,0.0,0.0,0.0,0.0
177,177.0,63.0,0.0,0.0,0.3,0.3
178,178.0,63.5,0.0,0.0,0.5,0.5
179,179.0,63.5,0.0,0.0,0.0,0.0
180,180.0,63.7,0.0,0.0,0.2,0.2
181,181.0,63.7,0.0,0.0,0.0,0.0
182,182.0,63.8,0.0,0.0,0.1,0.1
183,183.0,64.0,0.0,0.0,0.2,0.2
184,184.0,64.0,0.0,0.0,0.0,0.0
185,185.0,64.1,0.0,0.0,0.1,0.1
186,186.0,64.1,0.0,0.0,0.0,0.0
187,187.0,64.1,0.0,0.0,0.0,0.0
188,188.0,64.4,0.0,0.0,0.3,0.3
189,189.0,64.8,0.0,0.0,0.4,0.4
190,190.0,65.0,0.0,0.0,0.2,0.2
191,191.0,65.1,0.0,0.0,0.1,0.1
192,192.0,65.1,0.0,0.0,0.0,0.0
193,193.0,65.2,0.0,0.0,0.1,0.1
194,194.0,65.6,0.0,0.0,0.4,0.4
195,195.0,65.7,0.0,0.0,0.1,0.1
196,196.0,65.9,0.0,0.0,0.2,0.2
197,197.0,66.0,0.0,0.0,0.1,0.1
198,198.0,66.0,0.0,0.0,0.0,0.0
199,199.0,66.1,0.0,0.0,0.1,0.1
200,200.0,66.4,0.0,0.0,0.3,0.3
201,201.0,66.9,0.0,0.0,0.5,0.5
202,202.0,67.1,0.0,0.0,0.2,0.2
203,203.0,67.2,0.0,0.0,0.1,0.1
204,204.0,67.4,0.0,0.0,0.2,0.2
205,205.0,67.6,0.0,0.0,0.2,0.2
206,206.0,67.6,0.0,0.0,0.0,0.0
207,207.0,67.8,0.0,0.0,0.2,0.2
208,208.0,68.2,0.0,0.0,0.4,0.4
209,209.0,68.3,0.0,0.0,0.1,0.1
210,210.0,68.4,0.0,0.0,0.1,0.1
211,211.0,68.4,0.0,0.0,0.0,0.0
212,212.0,68.5,0.0,0.0,0.1,0.1
213,213.0,68.8,0.0,0.0,0.3,0.3
214,214.0,69.0,0.0,0.0,0.2,0.2
215,215.0,69.0,0.0,0.0,0.0,0.0
216,216.0,69.0,0.0,0.0,0.0,0.0
217,217.0,69.3,0.0,0.0,0.3,0.3
218,218.0,69.4,0.0,0.0,0.1,0.1
219,219.0,69.4,0.0,0.0,0.0,0.0
220,220.0,69.6,0.0,0.0,0.2,0.2
221,221.0,69.8,0.0,0.0,0.2,0.2
222,222.0,70.0,0.0,0.0,0.2,0.2
223,223.0,70.1,0.0,0.0,0.1,0.1
224,224.0,70.1,0.0,0.0,0.0,0.0
225,225.0,70.3,0.0,0.0,0.2,0.2
226,226.0,70.5,0.0,0.0,0.2,0.2
227,227.0,70.6,0.0,0.0,0.1,0.1
228,228.0,70.7,0.0,0.0,0.1,0.1
229,229.0,70.7,0.0,0.0,0.0,0.0
230,230.0,71.1,0.0,0.0,0.4,0.4
231,231.0,71.1,0.0,0.0,0.0,0.0
232,232.0,71.2,0.0,0.0,0.1,0.1
233,233.0,71.4,0.0,0.0,0.2,0.2
234,234.0,71.6,0.0,0.0,0.2,0.2
235,235.0,71.8,0.0,0.0,0.2,0.2
236,236.0,72.1,0.0,0.0,0.3,0.3
237,237.0,72.1,0.0,0.1,0.1,0.0
238,238.0,72.0,0.0,0.1,0.0,-0.1
239,239.0,72.1,0.0,0.0,0.1,0.1
240,240.0,72.1,0.0,0.0,0.0,0.0
241,241.0,72.3,0.0,0.0,0.2,0.2
242,242.0,72.5,0.0,0.0,0.2,0.2
243,243.0,72.5,0.0,0.0,0.0,0.0
244,244.0,72.9,0.0,0.0,0.4,0.4
245,245.0,73.1,0.0,0.0,0.2,0.2
246,246.0,73.1,0.0,0.0,0.0,0.0
247,247.0,73.2,0.0,0.0,0.1,0.1
248,248.0,73.4,0.0,0.0,0.2,0.2
249,249.0,73.4,0.0,0.0,0.0,0.0
250,250.0,73.5,0.0,0.0,0.1,0.1
251,251.0,73.7,0.0,0.0,0.2,0.2
252,252.0,74.0,0.0,0.0,0.3,0.3
253,253.0,74.0,0.0,0.1,0.1,0.0
254,254.0,74.2,0.0,0.0,0.2,0.2
255,255.0,74.4,0.0,0.0,0.2,0.2
256,256.0,74.8,0.0,0.0,0.4,0.4
257,257.0,75.0,0.0,0.0,0.2,0.2
258,258.0,75.3,0.0,0.0,0.3,0.3
259,259.0,75.6,0.0,0.0,0.3,0.3
260,260.0,75.7,0.0,0.0,0.1,0.1
261,261.0,75.8,0.0,0.0,0.1,0.1
262,262.0,76.0,0.0,0.0,0.2,0.2
263,263.0,76.1,0.0,0.0,0.1,0.1
264,264.0,76.2,0.0,0.0,0.1,0.1
265,265.0,76.2,0.0,0.0,0.0,0.0
266,266.0,76.3,0.0,0.0,0.1,0.1
267,267.0,76.3,0.0,0.0,0.0,0.0
268,268.0,76.6,0.0,0.0,0.3,0.3
269,269.0,76.6,0.0,0.0,0.0,0.0
270,270.0,76.9,0.0,0.0,0.3,0.3
271,271.0,77.0,0.0,0.0,0.1,0.1
272,272.0,77.1,0.0,0.0,0.1,0.1
273,273.0,77.1,0.0,0.0,0.0,0.0
274,274.0,77.2,0.0,0.0,0.1,0.1
275,275.0,77.2,0.0,0.1,0.1,0.0
276,276.0,77.2,0.0,0.0,0.0,0.0
277,277.0,77.4,0.0,0.0,0.2,0.2
278,278.0,77.6,0.0,0.0,0.2,0.2
279,279.0,77.7,0.0,0.0,0.1,0.1
280,280.0,78.0,0.0,0.0,0.3,0.3
281,281.0,78.0,0.0,0.0,0.0,0.0
282,282.0,78.0,0.0,0.0,0.0,0.0
283,283.0,78.0,0.0,0.0,0.0,0.0
284,284.0,78.2,0.0,0.0,0.2,0.2
285,285.0,78.3,0.0,0.0,0.1,0.1
286,286.0,78.3,0.0,0.0,0.0,0.0
287,287.0,78.4,0.0,0.0,0.1,0.1
288,288.0,78.4,0.0,0.0,0.0,0.0
289,289.0,78.8,0.0,0.0,0.4,0.4
290,290.0,79.0,0.0,0.0,0.2,0.2
291,291.0,79.2,0.0,0.0,0.2,0.2
292,292.0,79.4,0.0,0.0,0.2,0.2
293,293.0,79.5,0.0,0.0,0.1,0.1
294,294.0,79.7,0.0,0.0,0.2,0.2
295,295.0,79.9,0.0,0.0,0.2,0.2
296,296.0,80.2,0.0,0.0,0.3,0.3
297,297.0,80.4,0.0,0.0,0.2,0.2
298,298.0,80.5,0.0,0.0,0.1,0.1
299,299.0,80.8,0.0,0.0,0.3,0.3
300,300.0,81.1,0.0,0.0,0.3,0.3
301,301.0,81.1,0.0,0.0,0.0,0.0
302,302.0,81.2,0.0,0.0,0.1,0.1
303,303.0,81.4,0.0,0.0,0.2,0.2
304,304.0,81.6,0.0,0.0,0.2,0.2
305,305.0,81.7,0.0,0.0,0.1,0.1
306,306.0,82.0,0.0,0.0,0.3,0.3
307,307.0,82.2,0.0,0.0,0.2,0.2
308,308.0,82.5,0.0,0.0,0.3,0.3
309,309.0,82.8,0.0,0.0,0.3,0.3
310,310.0,82.8,0.0,0.0,0.0,0.0
311,311.0,82.9,0.0,0.0,0.1,0.1
312,312.0,82.9,0.0,0.0,0.0,0.0
313,313.0,83.1,0.0,0.0,0.2,0.2
314,314.0,83.3,0.0,0.0,0.2,0.2
315,315.0,83.4,0.0,0.0,0.1,0.1
316,316.0,83.5,0.0,0.0,0.1,0.1
317,317.0,83.6,0.0,0.0,0.1,0.1
318,318.0,83.8,0.0,0.0,0.2,0.2
319,319.0,83.8,0.0,0.0,0.0,0.0
320,320.0,84.0,0.0,0.0,0.2,0.2
321,321.0,84.2,0.0,0.0,0.2,0.2
322,322.0,84.3,0.0,0.0,0.1,0.1
323,323.0,84.6,0.0,0.0,0.3,0.3
324,324.0,84.8,0.0,0.0,0.2,0.2
325,325.0,84.8,0.0,0.0,0.0,0.0
326,326.0,85.0,0.0,0.0,0.2,0.2
327,327.0,85.1,0.0,0.0,0.1,0.1
328,328.0,85.3,0.0,0.0,0.2,0.2
329,329.0,85.4,0.0,0.0,0.1,0.1
330,330.0,85.7,0.0,0.0,0.3,0.3
331,331.0,85.9,0.0,0.0,0.2,0.2
332,332.0,86.3,0.0,0.0,0.4,0.4
333,333.0,86.4,0.0,0.0,0.1,0.1
334,334.0,86.5,0.0,0.0,0.1,0.1
335,335.0,86.5,0.0,0.0,0.0,0.0
336,336.0,86.7,0.0,0.0,0.2,0.2
337,337.0,86.9,0.0,0.0,0.2,0.2
338,338.0,86.9,0.0,0.0,0.0,0.0
339,339.0,86.9,0.0,0.0,0.0,0.0
340,340.0,87.0,0.0,0.0,0.1,0.1
341,341.0,87.3,0.0,0.0,0.3,0.3
342,342.0,87.7,0.0,0.0,0.4,0.4
343,343.0,87.9,0.0,0.0,0.2,0.2
344,344.0,88.0,0.0,0.0,0.1,0.1
345,345.0,88.1,0.0,0.0,0.1,0.1
346,346.0,88.4,0.0,0.0,0.3,0.3
347,347.0,88.5,0.0,0.0,0.1,0.1
348,348.0,88.6,0.0,0.0,0.1,0.1
349,349.0,88.7,0.0,0.0,0.1,0.1
350,350.0,89.0,0.0,0.0,0.3,0.3
351,351.0,89.0,0.0,0.0,0.0,0.0
352,352.0,89.4,0.0,0.0,0.4,0.4
353,353.0,89.7,0.0,0.2,0.5,0.3
354,354.0,89.8,0.0,0.0,0.1,0.1
355,355.0,90.0,0.0,0.0,0.2,0.2
356,356.0,90.3,0.0,0.0,0.3,0.3
357,357.0,90.3,0.0,0.0,0.0,0.0
358,358.0,90.3,0.0,0.0,0.0,0.0
359,359.0,90.5,0.0,0.0,0.2,0.2
360,360.0,90.6,0.0,0.0,0.1,0.1
361,361.0,90.7,0.0,0.0,0.1,0.1
362,362.0,90.9,0.0,0.0,0.2,0.2
363,363.0,90.9,0.0,0.0,0.0,0.0
364,364.0,90.9,0.0,0.1,0.1,0.0
365,365.0,91.1,0.0,0.0,0.2,0.2
366,366.0,91.3,0.0,0.0,0.2,0.2
367,367.0,91.4,0.0,0.0,0.1,0.1
368,368.0,91.6,0.0,0.0,0.2,0.2
369,369.0,91.8,0.0,0.0,0.2,0.2
370,370.0,92.1,0.0,0.0,0.3,0.3
371,371.0,92.3,0.0,0.1,0.3,0.2
372,372.0,92.7,0.0,0.0,0.4,0.4
373,373.0,92.7,0.0,0.0,0.0,0.0
374,374.0,92.9,0.0,0.0,0.2,0.2
375,375.0,93.2,0.0,0.0,0.3,0.3
376,376.0,93.2,0.0,0.0,0.0,0.0
377,377.0,93.3,0.0,0.0,0.1,0.1
378,378.0,93.6,0.0,0.0,0.3,0.3
379,379.0,94.0,0.0,0.0,0.4,0.4
380,380.0,94.0,0.0,0.0,0.0,0.0
381,381.0,94.2,0.0,0.0,0.2,0.2
382,382.0,94.4,0.0,0.0,0.2,0.2
383,383.0,94.6,0.0,0.0,0.2,0.2
384,384.0,94.8,0.0,0.0,0.2,0.2
385,385.0,95.0,0.0,0.0,0.2,0.2
386,386.0,95.2,0.0,0.0,0.2,0.2
387,387.0,95.5,0.0,0.0,0.3,0.3
388,388.0,95.5,0.0,0.0,0.0,0.0
389,389.0,95.7,0.0,0.0,0.2,0.2
390,390.0,95.7,0.0,0.0,0.0,0.0
391,391.0,96.0,0.0,0.0,0.3,0.3
392,392.0,96.4,0.0,0.0,0.4,0.4
393,393.0,96.6,0.0,0.0,0.2,0.2
394,394.0,96.9,0.0,0.0,0.3,0.3
395,395.0,97.0,0.0,0.0,0.1,0.1
396,396.0,97.3,0.0,0.0,0.3,0.3
397,397.0,97.4,0.0,0.0,0.1,0.1
398,398.0,97.6,0.0,0.0,0.2,0.2
399,399.0,97.9,0.0,0.0,0.3,0.3
400,400.0,98.1,0.0,0.0,0.2,0.2
401,401.0,98.2,0.0,0.0,0.1,0.1
402,402.0,98.3,0.0,0.0,0.1,0.1
403,403.0,98.4,0.0,0.0,0.1,0.1
404,404.0,98.4,0.0,0.1,0.1,0.0
405,405.0,98.5,0.0,0.0,0.1,0.1
406,406.0,98.6,0.0,0.0,0.1,0.1
407,407.0,98.8,0.0,0.0,0.2,0.2
408,408.0,99.2,0.0,0.0,0.4,0.4
409,409.0,99.6,0.0,0.0,0.4,0.4
410,410.0,99.7,0.0,0.0,0.1,0.1
411,411.0,99.7,0.0,0.1,0.1,0.0
412,412.0,100.0,0.0,0.0,0.3,0.3
413,413.0,100.3,0.0,0.0,0.3,0.3
414,414.0,100.7,0.0,0.0,0.4,0.4
415,415.0,100.8,0.0,0.0,0.1,0.1
416,416.0,101.2,0.0,0.0,0.4,0.4
417,417.0,101.4,0.0,0.0,0.2,0.2
418,418.0,101.5,0.0,0.0,0.1,0.1
419,419.0,101.8,0.0,0.0,0.3,0.3
420,420.0,102.0,0.0,0.0,0.2,0.2
421,421.0,102.2,0.0,0.0,0.2,0.2
422,422.0,102.2,0.0,0.0,0.0,0.0
423,423.0,102.3,0.0,0.0,0.1,0.1
424,424.0,102.5,0.0,0.0,0.2,0.2
425,425.0,102.7,0.0,0.0,0.2,0.2
426,426.0,102.7,0.0,0.0,0.0,0.0
427,427.0,102.8,0.0,0.0,0.1,0.1
428,428.0,103.0,0.0,0.0,0.2,0.2
429,429.0,103.4,0.0,0.0,0.4,0.4
430,430.0,103.5,0.0,0.0,0.1,0.1
431,431.0,103.8,0.0,0.0,0.3,0.3
432,432.0,104.0,0.0,0.0,0.2,0.2
433,433.0,104.1,0.0,0.0,0.1,0.1
434,434.0,104.2,0.0,0.0,0.1,0.1
435,435.0,104.3,0.0,0.0,0.1,0.1
436,436.0,104.7,0.0,0.0,0.4,0.4
437,437.0,105.0,0.0,0.0,0.3,0.3
438,438.0,105.1,0.0,0.0,0.1,0.1
439,439.0,105.2,0.0,0.0,0.1,0.1
440,440.0,105.4,0.0,0.0,0.2,0.2
441,441.0,105.5,0.0,0.0,0.1,0.1
442,442.0,105.5,0.0,0.0,0.0,0.0
443,443.0,105.9,0.0,0.0,0.4,0.4
444,444.0,106.0,0.0,0.0,0.1,0.1
445,445.0,106.1,0.0,0.0,0.1,0.1
446,446.0,106.3,0.0,0.0,0.2,0.2
447,447.0,106.3,0.0,0.1,0.1,0.0
448,448.0,106.4,0.0,0.0,0.1,0.1
449,449.0,106.5,0.0,0.0,0.1,0.1
450,450.0,106.5,0.0,0.0,0.0,0.0
451,451.0,106.5,0.0,0.0,0.0,0.0
452,452.0,106.6,0.0,0.0,0.1,0.1
453,453.0,106.8,0.0,0.0,0.2,0.2
454,454.0,107.1,0.0,0.0,0.3,0.3
455,455.0,107.1,0.0,0.1,0.1,0.0
456,456.0,107.3,0.0,0.0,0.2,0.2
457,457.0,107.5,0.0,0.0,0.2,0.2
458,458.0,107.6,0.0,0.1,0.2,0.1
459,459.0,107.8,0.0,0.0,0.2,0.2
460,460.0,108.2,0.0,0.0,0.4,0.4
461,461.0,108.5,0.0,0.1,0.4,0.3
462,462.0,108.6,0.0,0.0,0.1,0.1
463,463.0,108.8,0.0,0.0,0.2,0.2
464,464.0,108.7,0.0,0.1,0.0,-0.1
465,465.0,108.9,0.0,0.0,0.2,0.2
466,466.0,108.9,0.0,0.0,0.0,0.0
467,467.0,108.9,0.0,0.0,0.0,0.0
468,468.0,108.9,0.0,0.0,0.0,0.0
469,469.0,109.2,0.0,0.0,0.3,0.3
470,470.0,109.3,0.0,0.0,0.1,0.1
471,471.0,109.4,0.0,0.0,0.1,0.1
472,472.0,109.6,0.0,0.0,0.2,0.2
473,473.0,109.8,0.0,0.0,0.2,0.2
474,474.0,109.7,0.0,0.2,0.1,-0.1
475,475.0,109.8,0.0,0.0,0.1,0.1
476,476.0,109.9,0.0,0.0,0.1,0.1
477,477.0,109.9,0.0,0.0,0.0,0.0
478,478.0,110.1,0.0,0.0,0.2,0.2
479,479.0,110.2,0.0,0.0,0.1,0.1
480,480.0,110.2,0.0,0.0,0.0,0.0
481,481.0,110.7,0.0,0.0,0.5,0.5
482,482.0,110.9,0.0,0.0,0.2,0.2
483,483.0,111.2,0.0,0.0,0.3,0.3
484,484.0,111.4,0.0,0.0,0.2,0.2
485,485.0,111.4,0.0,0.1,0.1,0.0
486,486.0,111.4,0.0,0.1,0.1,0.0
487,487.0,111.5,0.0,0.0,0.1,0.1
488,488.0,111.6,0.0,0.0,0.1,0.1
489,489.0,111.9,0.0,0.0,0.3,0.3
490,490.0,112.0,0.0,0.0,0.1,0.1
491,491.0,112.2,0.0,0.0,0.2,0.2
492,492.0,112.3,0.0,0.0,0.1,0.1
493,493.0,112.3,0.0,0.0,0.0,0.0
494,494.0,112.3,0.0,0.0,0.0,0.0
495,495.0,112.3,0.0,0.1,0.1,0.0
496,496.0,112.5,0.0,0.1,0.3,0.2
497,497.0,112.5,0.0,0.0,0.0,0.0
498,498.0,112.7,0.0,0.0,0.2,0.2
499,499.0,112.9,0.0,0.0,0.2,0.2
500,500.0,113.2,0.0,0.0,0.3,0.3
501,501.0,113.3,0.0,0.0,0.1,0.1
502,502.0,113.5,0.0,0.0,0.2,0.2
503,503.0,113.5,0.0,0.0,0.0,0.0
504,504.0,113.5,0.0,0.0,0.0,0.0
505,505.0,113.6,0.0,0.0,0.1,0.1
506,506.0,113.9,0.0,0.0,0.3,0.3
507,507.0,113.9,0.0,0.0,0.0,0.0
508,508.0,114.0,0.0,0.0,0.1,0.1
509,509.0,114.1,0.0,0.0,0.1,0.1
510,510.0,114.2,0.0,0.0,0.1,0.1
511,511.0,114.7,0.0,0.0,0.5,0.5
512,512.0,114.9,0.0,0.0,0.2,0.2
513,513.0,115.3,0.0,0.0,0.4,0.4
514,514.0,115.5,0.0,0.0,0.2,0.2
515,515.0,115.5,0.0,0.1,0.1,0.0
516,516.0,115.7,0.0,0.0,0.2,0.2
517,517.0,115.8,0.0,0.0,0.1,0.1
518,518.0,116.0,0.0,0.0,0.2,0.2
519,519.0,116.3,0.0,0.0,0.3,0.3
520,520.0,116.5,0.0,0.0,0.2,0.2
521,521.0,116.9,0.0,0.0,0.4,0.4
522,522.0,117.1,0.0,0.0,0.2,0.2
523,523.0,117.1,0.0,0.0,0.0,0.0
524,524.0,117.5,0.0,0.0,0.4,0.4
525,525.0,117.7,0.0,0.1,0.3,0.2
526,526.0,117.8,0.0,0.0,0.1,0.1
527,527.0,118.1,0.0,0.0,0.3,0.3
528,528.0,118.3,0.0,0.0,0.2,0.2
529,529.0,118.4,0.0,0.0,0.1,0.1
530,530.0,118.7,0.0,0.0,0.3,0.3
531,531.0,119.0,0.0,0.0,0.3,0.3
532,532.0,119.3,0.0,0.0,0.3,0.3
533,533.0,119.4,0.0,0.0,0.1,0.1
534,534.0,119.6,0.0,0.0,0.2,0.2
